date,weekday,USD/CNY,EUR/CNY,100JPY/CNY,HKD/CNY,GBP/CNY,AUD/CNY,NZD/CNY,SGD/CNY,CHF/CNY,CAD/CNY,CNY/MYR,CNY/RUB,CNY/ZAR,CNY/KRW,CNY/AED,CNY/SAR,CNY/HUF,CNY/PLN,CNY/DKK,CNY/SEK,CNY/NOK,CNY/TRY,CNY/MXN,CNY/THB
2017-07-25,二,6.7485,7.8523,6.065,0.8644,8.7886,5.3447,5.0177,4.9536,7.1216,5.3938,0.6339,8.8905,1.9213,165.28,0.54424,0.55569,38.8567,0.54292,0.9470,1.2179,1.1881,0.52705,2.6298,4.9527
2017-07-24,一,6.741,7.8706,6.0743,0.8633,8.7676,5.3382,5.0206,4.9510,7.1316,5.3764,0.6353,8.788,1.9166,165.75,0.54488,0.55631,38.8088,0.54214,0.9448,1.2216,1.1917,0.52402,2.6152,4.9519
2017-07-21,五,6.7415,7.8399,6.0252,0.8632,8.7386,5.357,4.9881,4.9340,7.0851,5.352,0.6357,8.7313,1.9336,166.44,0.54489,0.55631,38.9325,0.53766,0.9487,1.2197,1.1935,0.52327,2.5938,4.97
2017-07-20,四,6.7464,7.777,6.033,0.8641,8.7896,5.37,4.9673,4.9305,7.0657,5.3544,0.6353,8.7334,1.9165,166.34,0.54444,0.55588,39.3574,0.54104,0.9562,1.2309,1.1932,0.52186,2.6048,4.9778
2017-07-19,三,6.7451,7.7906,6.0225,0.8642,8.7919,5.3432,4.9573,4.9367,7.0628,5.3394,0.6352,8.7776,1.9141,166.46,0.54452,0.55598,39.2694,0.53904,0.9548,1.2312,1.1990,0.52265,2.5932,4.9817
2017-07-18,二,6.7611,7.7598,6.0052,0.8664,8.8276,5.269,4.9190,4.9349,7.0227,5.3279,0.6343,8.7602,1.9161,166.88,0.54332,0.55472,39.5242,0.54153,0.9583,1.2268,1.2070,0.52206,2.6005,4.9699
2017-07-17,一,6.7562,7.7514,6.0071,0.8656,8.8557,5.2855,4.9680,4.9307,7.0129,5.3439,0.6346,8.7343,1.9293,167.09,0.54366,0.55508,39.4870,0.54269,0.9598,1.2301,1.2113,0.52315,2.6025,4.9882
2017-07-14,五,6.7774,7.7276,5.977,0.8679,8.7736,5.2442,4.9640,4.9318,7.0079,5.3234,0.633,8.8202,1.9502,167.67,0.54196,0.55336,39.6787,0.54680,0.9626,1.2330,1.2182,0.52631,2.6122,5.0029
2017-07-13,四,6.7802,7.7459,5.9821,0.8682,8.7428,5.2082,4.9211,4.9216,7.0274,5.315,0.6326,8.8391,1.9554,168.07,0.54171,0.55311,39.6355,0.54626,0.9604,1.2401,1.2208,0.52661,2.6224,5.0034
2017-07-12,三,6.7868,7.7866,5.9666,0.8687,8.726,5.1856,4.9013,4.9146,7.0442,5.257,0.6328,8.9433,1.9966,169.11,0.54118,0.55255,39.5094,0.54432,0.9550,1.2375,1.2192,0.53271,2.6393,5.01
2017-07-11,二,6.7983,7.7479,5.9585,0.8701,8.7557,5.1709,4.9318,4.9094,7.0377,5.2727,0.6319,8.8654,1.9791,169.03,0.54029,0.55161,39.7597,0.54686,0.9597,1.2396,1.2259,0.53070,2.6392,5.0174
2017-07-10,一,6.7964,7.7499,5.963,0.8701,8.7624,5.1666,4.9421,4.9190,7.0519,5.2775,0.6321,8.8678,1.9692,169.42,0.54035,0.55166,39.7323,0.54690,0.9596,1.2395,1.2293,0.53266,2.6607,5.0131
2017-07-07,五,6.7914,7.7571,6.0015,0.8695,8.8085,5.1474,4.9458,4.9127,7.0709,5.2327,0.6327,8.8521,1.9765,170.16,0.54081,0.55215,39.7314,0.54646,0.9587,1.2429,1.2302,0.53327,2.6883,5.012
2017-07-06,四,6.7953,7.711,6.0062,0.8704,8.7907,5.1637,4.9445,4.9230,7.0484,5.2449,0.6321,8.8149,1.9693,169.36,0.54040,0.55171,40.0484,0.54846,0.9642,1.2494,1.2350,0.53058,2.6943,5.002
2017-07-05,三,6.7922,7.7158,6.0104,0.8699,8.7871,5.1713,4.9518,4.9166,7.0448,5.2534,0.6324,8.7413,1.9421,169.16,0.54056,0.55190,39.9290,0.54902,0.9638,1.2531,1.2284,0.52368,2.6796,5.0024
2017-07-04,二,6.7889,7.7224,5.992,0.8689,8.7917,5.2043,4.9467,4.9143,7.0508,5.2255,0.6328,8.7162,1.9450,169.01,0.54090,0.55226,39.9982,0.55009,0.9628,1.2493,1.2295,0.52354,2.6782,5.0024
2017-07-03,一,6.7772,7.7397,6.0352,0.8681,8.8211,5.2118,4.9722,4.9242,7.0675,5.2239,0.6332,8.6849,1.9274,168.72,0.54195,0.55337,39.8783,0.54648,0.9607,1.2431,1.2309,0.51934,2.6693,5.007
2017-06-30,五,6.7744,7.7496,6.0485,0.8679,8.8144,5.2099,4.9569,4.9135,7.0888,5.2144,0.6338,8.7565,1.9200,168.75,0.54215,0.55356,39.9731,0.54733,0.9596,1.2485,1.2368,0.52037,2.6626,5.0136
2017-06-29,四,6.794,7.7335,6.0476,0.8707,8.7941,5.1912,4.9644,4.9169,7.0813,5.2114,0.6324,8.7099,1.9048,167.77,0.54059,0.55199,40.0253,0.54756,0.9618,1.2571,1.2412,0.51701,2.6261,4.9957
2017-06-28,三,6.8053,7.7181,6.0692,0.8724,8.7185,5.1656,4.9496,4.9086,7.0860,5.1654,0.6298,8.7201,1.9126,167.27,0.53971,0.55123,40.1757,0.54926,0.9634,1.2650,1.2369,0.51782,2.6407,4.9858
2017-06-27,二,6.8292,7.6371,6.1044,0.8757,8.6902,5.1793,4.9738,4.9198,7.0256,5.1536,0.6277,8.5982,1.8837,166.09,0.53765,0.54914,40.4831,0.55024,0.9736,1.2767,1.2423,0.51236,2.6225,4.9695
2017-06-26,一,6.822,7.6391,6.1323,0.8747,8.6952,5.1627,4.9656,4.9188,7.0396,5.1437,0.6285,8.6971,1.8943,166.32,0.53833,0.54976,40.5232,0.55283,0.9735,1.2771,1.2373,0.51394,2.6395,4.9682
2017-06-23,五,6.8238,7.6072,6.1329,0.875,8.6518,5.146,4.9551,4.9088,7.0223,5.1568,0.6282,8.7856,1.9011,167.00,0.53824,0.54966,40.6093,0.55590,0.9776,1.2829,1.2446,0.51479,2.6563,4.9755
2017-06-22,四,6.8197,7.6148,6.1287,0.8743,8.6453,5.1509,4.9406,4.9105,7.0127,5.1162,0.6284,8.8196,1.9165,167.30,0.53854,0.54984,40.6074,0.55868,0.9767,1.2825,1.2502,0.51772,2.6727,4.9768
2017-06-21,三,6.8193,7.5943,6.1285,0.8742,8.6172,5.1662,4.9342,4.9110,6.9985,5.1405,0.6278,8.7277,1.9162,167.10,0.53841,0.54969,40.6940,0.55908,0.9793,1.2873,1.2533,0.51959,2.6706,4.9848
2017-06-20,二,6.8096,7.5918,6.1,0.8731,8.6743,5.1727,4.9206,4.9113,6.9816,5.152,0.6275,8.573,1.9080,166.63,0.53907,0.55037,40.5515,0.55540,0.9797,1.2839,1.2488,0.51694,2.6370,4.9847
2017-06-19,一,6.7972,7.6143,6.1285,0.8715,8.6823,5.1804,4.9366,4.9131,6.9846,5.1434,0.6288,8.4659,1.8838,166.57,0.54033,0.55166,40.3955,0.55285,0.9766,1.2796,1.2421,0.51500,2.6363,4.9871
2017-06-16,五,6.7995,7.5803,6.1289,0.8715,8.6774,5.1597,4.8990,4.9165,6.9745,5.1298,0.6278,8.4981,1.8946,165.79,0.54015,0.55152,40.6306,0.55805,0.9809,1.2870,1.2508,0.51686,2.6522,4.9907
2017-06-15,四,6.7852,7.6114,6.2017,0.8701,8.655,5.1497,4.9175,4.9343,6.9865,5.1239,0.6268,8.4338,1.8611,165.26,0.54131,0.55267,40.1960,0.55165,0.9772,1.2830,1.2420,0.51406,2.6444,4.9922
2017-06-14,三,6.7939,7.6163,6.1716,0.8712,8.6623,5.1197,4.8981,4.9169,7.0132,5.1319,0.6273,8.3869,1.8791,165.87,0.54062,0.55197,40.1940,0.55048,0.9764,1.2789,1.2414,0.51790,2.6570,4.9883
2017-06-13,二,6.7954,7.6109,6.182,0.8713,8.6086,5.13,4.8990,4.9093,7.0139,5.1045,0.6278,8.3868,1.8869,166.08,0.54050,0.55187,40.3887,0.55080,0.9770,1.2869,1.2465,0.51739,2.6681,5.0095
2017-06-12,一,6.7948,7.6137,6.1615,0.8715,8.6545,5.1171,4.8960,4.9083,7.0130,5.0503,0.6276,8.3855,1.9008,165.52,0.54052,0.55193,40.3962,0.54990,0.9769,1.2821,1.2505,0.52063,2.6709,5.0109
2017-06-09,五,6.7971,7.6084,6.1853,0.8717,8.6704,5.1199,4.8945,4.9169,7.0178,5.0295,0.6273,8.3765,1.9009,165.08,0.54016,0.55153,40.4624,0.55184,0.9774,1.2834,1.2519,0.51932,2.6782,5.0086
2017-06-08,四,6.793,7.6466,6.1849,0.8714,8.8022,5.1222,4.8865,4.9142,7.0430,5.0301,0.6267,8.3944,1.8889,165.50,0.54057,0.55193,40.3225,0.54987,0.9725,1.2790,1.2504,0.52265,2.6863,5.0076
2017-06-07,三,6.7858,7.6525,6.2015,0.8706,8.758,5.096,4.8723,4.9200,7.0545,5.0459,0.6281,8.3244,1.8890,164.81,0.54122,0.55261,40.2486,0.54808,0.9720,1.2770,1.2463,0.51791,2.6895,5.0001
2017-06-06,二,6.7934,7.6495,6.1542,0.8718,8.7706,5.0884,4.8448,4.9192,7.0423,5.0417,0.6267,8.3093,1.8702,164.50,0.54053,0.55192,40.1615,0.54717,0.9725,1.2733,1.2422,0.51848,2.7001,5.0027
2017-06-05,一,6.7935,7.6629,6.1522,0.8721,8.7425,5.0476,4.8506,4.9187,7.0530,5.0338,0.6293,8.3212,1.8856,164.58,0.54066,0.55201,40.1514,0.54623,0.9712,1.2696,1.2401,0.51615,2.7570,5.0131
2017-06-02,五,6.807,7.6368,6.1103,0.8737,8.7733,5.0247,4.8098,4.9111,7.0110,5.038,0.6297,8.2889,1.8925,164.75,0.53941,0.55078,40.3198,0.54913,0.9740,1.2748,1.2410,0.51850,2.7381,5.0156
2017-06-01,四,6.809,7.6658,6.1526,0.8739,8.77,5.0618,4.8284,4.9242,7.0374,5.0486,0.6285,8.3104,1.9216,164.39,0.53923,0.55056,40.2307,0.54576,0.9711,1.2759,1.2382,0.51802,2.7358,4.9969
2017-05-31,三,6.8633,7.676,6.1995,0.8808,8.7985,5.126,4.8684,4.9550,7.0406,5.1013,0.6228,8.243,1.9085,163.75,0.53452,0.54576,40.0985,0.54389,0.9691,1.2708,1.2297,0.51704,2.7254,4.9702
2017-05-26,五,6.8698,7.7041,6.1527,0.8817,8.8857,5.1247,4.8268,4.9588,7.0662,5.1001,0.6219,8.2687,1.8808,162.93,0.53398,0.54523,39.8694,0.54151,0.9655,1.2632,1.2214,0.51875,2.6883,4.9677
2017-05-25,四,6.8695,7.7199,6.1637,0.882,8.9275,5.1556,4.8420,4.9688,7.0704,5.1288,0.6231,8.182,1.8772,162.86,0.53384,0.54506,39.8686,0.54052,0.9642,1.2599,1.2111,0.51708,2.6802,4.9854
2017-05-24,三,6.8758,7.7104,6.1654,0.8829,8.9436,5.1527,4.8324,4.9603,7.0719,5.105,0.6221,8.1835,1.8958,163.10,0.53213,0.54332,39.9655,0.54455,0.9646,1.2616,1.2140,0.51793,2.7011,4.9947
2017-05-23,二,6.8661,7.7315,6.1947,0.8819,8.9411,5.1414,4.8153,4.9624,7.0690,5.0987,0.6248,8.2172,1.9240,162.42,0.53387,0.54510,39.8853,0.54279,0.9627,1.2636,1.2130,0.51761,2.7135,4.9844
2017-05-22,一,6.8673,7.7041,6.1816,0.8822,8.9505,5.1224,4.7657,4.9609,7.0691,5.0898,0.6281,8.2773,1.9209,162.64,0.53391,0.54517,40.0249,0.54455,0.9661,1.2688,1.2181,0.52095,2.7216,4.9869
2017-05-19,五,6.8786,7.6586,6.1927,0.8838,8.9329,5.1132,4.7516,4.9505,7.0424,5.0696,0.6274,8.3476,1.9451,163.62,0.53246,0.54366,40.4219,0.55015,0.9709,1.2761,1.2288,0.52530,2.7318,5.0083
2017-05-18,四,6.8612,7.6691,6.1903,0.8813,8.9126,5.1102,4.7719,4.9433,7.0221,5.0566,0.6288,8.3079,1.9224,163.16,0.53425,0.54548,40.2796,0.54632,0.9698,1.2703,1.2230,0.52022,2.7542,5.0101
2017-05-17,三,6.8635,7.6276,6.1041,0.8813,8.8811,5.1063,4.7376,4.9324,6.9844,5.0517,0.6278,8.2212,1.9009,162.28,0.53405,0.54530,40.5466,0.54673,0.9748,1.2766,1.2306,0.51483,2.7138,5.0055
2017-05-16,二,6.879,7.5655,6.0622,0.8833,8.8892,5.1141,4.7497,4.9308,6.9190,5.0543,0.6274,8.1811,1.9128,162.44,0.53300,0.54426,40.8101,0.55463,0.9830,1.2809,1.2401,0.51486,2.7112,5.01
2017-05-15,一,6.8852,7.5291,6.0827,0.8834,8.878,5.0925,4.7315,4.9087,6.8832,5.0226,0.63,8.2785,1.9413,163.33,0.53303,0.54429,41.1296,0.55921,0.9881,1.2830,1.2432,0.51856,2.7246,5.0255
2017-05-12,五,6.8948,7.5016,6.0657,0.8851,8.8974,5.0912,4.7196,4.9035,6.8510,5.0385,0.6296,8.2658,1.9366,163.09,0.53198,0.54323,41.3362,0.56333,0.9917,1.2863,1.2457,0.51810,2.7285,5.029
2017-05-11,四,6.9051,7.508,6.0452,0.8868,8.9347,5.0807,4.7182,4.8912,6.8473,5.0388,0.6293,8.3215,1.9537,164.09,0.53158,0.54280,41.3582,0.56069,0.9909,1.2918,1.2494,0.51886,2.7541,5.0375
2017-05-10,三,6.9066,7.5239,6.0755,0.8873,8.9489,5.0758,4.7632,4.9000,6.8655,5.0413,0.6286,8.4356,1.9710,164.53,0.53138,0.54261,41.4280,0.56260,0.9890,1.2849,1.2562,0.52453,2.7736,5.0295
2017-05-09,二,6.9037,7.5511,6.1063,0.8868,8.95,5.1095,4.7866,4.9173,6.9280,5.0509,0.6269,8.4351,1.9699,163.96,0.53104,0.54224,41.1605,0.55965,0.9846,1.2781,1.2494,0.51833,2.7751,5.0163
2017-05-08,一,6.8947,7.5677,6.1159,0.8858,8.9398,5.1099,4.7577,4.9057,6.9713,5.0445,0.6289,8.3957,1.9507,164.65,0.53256,0.54381,41.1377,0.55564,0.9823,1.2771,1.2472,0.51350,2.7464,5.0263
2017-05-05,五,6.8884,7.5655,6.1215,0.8851,8.9018,5.1055,4.7353,4.9196,6.9855,5.0095,0.6282,8.4553,1.9811,164.57,0.53315,0.54437,41.2863,0.55897,0.9829,1.2821,1.2598,0.51588,2.7658,5.0235
2017-05-04,四,6.8957,7.512,6.1208,0.8862,8.8818,5.1233,4.7523,4.9393,6.9414,5.0278,0.6256,8.3104,1.9476,164.16,0.53196,0.54316,41.5038,0.55915,0.9895,1.2810,1.2536,0.51213,2.7296,5.0084
2017-05-03,三,6.8892,7.5348,6.1538,0.8854,8.9182,5.1978,4.7971,4.9471,6.9529,5.0289,0.6273,8.2634,1.9369,163.87,0.53291,0.54411,41.4068,0.55756,0.9871,1.2771,1.2463,0.51172,2.7213,4.9986
2017-05-02,二,6.8956,7.5227,6.1677,0.8865,8.8953,5.1951,4.7719,4.9403,6.9271,5.0435,0.629,8.2673,1.9430,164.70,0.53257,0.54380,41.4631,0.56149,0.9885,1.2824,1.2448,0.51533,2.7153,5.0107
2017-04-28,五,6.8931,7.4945,6.2023,0.8858,8.8961,5.1534,4.7481,4.9390,6.9382,5.0628,0.6282,8.2693,1.9324,163.87,0.53226,0.54347,41.5479,0.56268,0.9920,1.2804,1.2423,0.51631,2.7598,5.0123
2017-04-27,四,6.8896,7.5187,6.1977,0.8855,8.8574,5.1542,4.7550,4.9406,6.9412,5.0637,0.6283,8.2794,1.9226,163.83,0.53276,0.54396,41.5249,0.56166,0.9894,1.2703,1.2447,0.51810,2.7813,4.9968
2017-04-26,三,6.8845,7.525,6.1964,0.8848,8.8371,5.1905,4.7834,4.9398,6.9305,5.0726,0.6321,8.1487,1.8981,163.58,0.53335,0.54454,41.4064,0.56084,0.9886,1.2736,1.2441,0.51996,2.7405,4.9985
2017-04-25,二,6.8833,7.4763,6.2746,0.8848,8.8027,5.2055,4.8256,4.9436,6.9144,5.084,0.6366,8.1073,1.8917,164.52,0.53334,0.54458,41.6114,0.56735,0.9943,1.2867,1.2427,0.51934,2.7342,4.9889
2017-04-24,一,6.8673,7.4624,6.2433,0.8832,8.8067,5.191,4.8342,4.9315,6.9159,5.0939,0.6383,8.1872,1.8923,164.57,0.53480,0.54607,41.8009,0.57009,0.9968,1.2877,1.2419,0.52596,2.7120,4.9944
2017-04-21,五,6.8823,7.3821,6.3007,0.8852,8.8225,5.1815,4.8168,4.9271,6.8994,5.1151,0.6364,8.1523,1.9073,165.30,0.53287,0.54409,42.4083,0.57740,1.0072,1.3041,1.2512,0.52827,2.7285,4.9961
2017-04-20,四,6.8792,7.3782,6.3295,0.8849,8.8071,5.1648,4.8483,4.9268,6.9045,5.1104,0.6368,8.209,1.9268,165.79,0.53301,0.54421,42.4297,0.57663,1.0076,1.3018,1.2452,0.53310,2.7368,4.99
2017-04-19,三,6.8664,7.3722,6.3297,0.8833,8.8277,5.1895,4.8386,4.9234,6.8950,5.1315,0.6401,8.1797,1.9348,165.86,0.53483,0.54608,42.5506,0.57407,1.0093,1.3041,1.2388,0.53292,2.7059,4.9948
2017-04-18,二,6.8849,7.3289,6.3152,0.8858,8.6507,5.2279,4.8310,4.9259,6.8591,5.1706,0.6374,8.1196,1.9297,164.74,0.53308,0.54429,42.7765,0.57915,1.0146,1.3067,1.2423,0.53744,2.6848,4.9889
2017-04-17,一,6.8785,7.3025,6.3491,0.8849,8.6266,5.2193,4.8309,4.9309,6.8500,5.1715,0.6381,8.1741,1.9461,165.11,0.53359,0.54486,42.8093,0.58001,1.0184,1.3128,1.2470,0.52804,2.6888,4.9839
2017-04-14,五,6.874,7.3103,6.3136,0.8842,8.6155,5.2119,4.8199,4.9273,6.8519,5.1682,0.6381,8.1665,1.9520,164.76,0.53301,0.54422,42.7630,0.58049,1.0171,1.3117,1.2452,0.53258,2.6972,4.9878
2017-04-13,四,6.8651,7.3389,6.3106,0.8834,8.6282,5.1828,4.8057,4.9292,6.8613,5.1913,0.6439,8.2307,1.9599,165.26,0.53422,0.54546,42.5970,0.57912,1.0140,1.3051,1.2426,0.53072,2.6985,4.9962
2017-04-12,三,6.894,7.3122,6.2843,0.8872,8.6099,5.1722,4.7957,4.9118,6.8441,5.1727,0.643,8.2828,2.0020,166.30,0.53277,0.54399,42.6630,0.58093,1.0169,1.3137,1.2470,0.53625,2.7221,5.0099
2017-04-11,二,6.8957,7.3081,6.2264,0.8874,8.5686,5.1766,4.7989,4.9094,6.8412,5.1766,0.6413,8.2863,2.0177,165.50,0.53264,0.54384,42.5695,0.57935,1.0174,1.3162,1.2505,0.54070,2.7104,5.0151
2017-04-10,一,6.9042,7.3108,6.2119,0.8887,8.5511,5.1894,4.7965,4.9140,6.8459,5.1558,0.6404,8.3196,1.9923,164.63,0.53117,0.54237,42.3265,0.57694,1.0168,1.3136,1.2538,0.53922,2.6969,5.0138
2017-04-07,五,6.8949,7.347,6.2252,0.8874,8.6073,5.2047,4.8111,4.9234,6.8681,5.1451,0.641,8.1651,1.9957,163.97,0.53198,0.54321,42.2751,0.57572,1.0119,1.3072,1.2493,0.53733,2.7170,5.0133
2017-04-06,四,6.893,7.3619,6.2458,0.8872,8.6131,5.2205,4.8116,4.9266,6.8730,5.1362,0.6404,8.1843,1.9963,163.37,0.53240,0.54363,42.1432,0.57468,1.0097,1.3019,1.2468,0.53694,2.7270,5.0071
2017-04-05,三,6.8906,7.363,6.2221,0.8867,8.5767,5.2187,4.8106,4.9294,6.8813,5.1462,0.6412,8.1346,1.9729,162.89,0.53265,0.54386,42.0555,0.57696,1.0099,1.3049,1.2453,0.53343,2.7279,4.9993
2017-03-31,五,6.8993,7.3721,6.1766,0.8878,8.6119,5.279,4.8291,4.9365,6.8978,5.1762,0.6387,8.1315,1.9466,162.11,0.53203,0.54324,41.8581,0.57099,1.0085,1.2942,1.2408,0.52926,2.7122,4.9966
2017-03-30,四,6.8889,7.4122,6.1996,0.8867,8.5712,5.2835,4.8449,4.9387,6.9125,5.1673,0.6394,8.2235,1.8954,161.64,0.53319,0.54440,41.7687,0.57014,1.0042,1.2882,1.2349,0.52922,2.7178,4.9987
2017-03-29,三,6.8915,7.4547,6.2051,0.8872,8.5749,5.2697,4.8291,4.9322,6.9495,5.1543,0.6387,8.2708,1.8823,161.69,0.53237,0.54360,41.5060,0.56835,0.9975,1.2805,1.2357,0.53011,2.7555,4.9995
2017-03-28,二,6.8782,7.4726,6.2149,0.8855,8.6418,5.2494,4.8482,4.9356,6.9822,5.1441,0.6393,8.2711,1.8524,161.70,0.53358,0.54483,41.3069,0.56812,0.9950,1.2762,1.2331,0.52512,2.7414,5.0037
2017-03-27,一,6.8701,7.4538,6.2172,0.8846,8.6005,5.24,4.8404,4.9227,6.9542,5.1528,0.6415,8.3044,1.8085,162.54,0.53451,0.54579,41.6267,0.57236,0.9980,1.2785,1.2315,0.52426,2.7328,5.0188
2017-03-24,五,6.8845,7.4208,6.1999,0.8863,8.6156,5.2557,4.8393,4.9193,6.9304,5.1575,0.6411,8.3369,1.8109,162.90,0.53347,0.54471,41.6358,0.57461,1.0020,1.2823,1.2335,0.52776,2.7508,5.0292
2017-03-23,四,6.8856,7.4308,6.1869,0.8865,8.5898,5.2772,4.8469,4.9209,6.9414,5.1642,0.6408,8.3876,1.8250,162.59,0.53340,0.54465,41.5153,0.57571,1.0006,1.2774,1.2295,0.52511,2.7616,5.0225
2017-03-22,三,6.8889,7.4479,6.1728,0.887,8.5985,5.287,4.8487,4.9193,6.9329,5.1575,0.6425,8.3656,1.8420,162.78,0.53313,0.54433,41.4213,0.57445,0.9987,1.2779,1.2300,0.52738,2.7734,5.045
2017-03-21,二,6.9071,7.4167,6.139,0.8894,8.5395,5.337,4.8693,4.9446,6.9170,5.1764,0.6388,8.3006,1.8305,161.68,0.53158,0.54276,41.5925,0.57526,1.0027,1.2777,1.2279,0.52382,2.7512,5.0176
2017-03-20,一,6.8998,7.4151,6.126,0.8888,8.5508,5.3171,4.8476,4.9262,6.9225,5.1764,0.6405,8.3119,1.8427,163.63,0.53211,0.54331,41.6016,0.57770,1.0025,1.2786,1.2257,0.52614,2.7656,5.0491
2017-03-17,五,6.8873,7.4193,6.0772,0.8874,8.5076,5.283,4.8091,4.9148,6.9149,5.1694,0.6425,8.3946,1.8540,164.01,0.53325,0.54457,41.7302,0.58082,1.0019,1.2798,1.2344,0.52678,2.7941,5.0671
2017-03-16,四,6.8862,7.3994,6.0738,0.8867,8.4586,5.3031,4.8363,4.9155,6.8884,5.1793,0.6429,8.4754,1.8631,164.71,0.53333,0.54452,41.9389,0.58329,1.0050,1.2886,1.2339,0.53386,2.7920,5.0828
2017-03-15,三,6.9115,7.3363,6.028,0.8897,8.4035,5.228,4.7885,4.8839,6.8480,5.1297,0.6413,8.559,1.9022,166.19,0.53130,0.54247,42.4258,0.58854,1.0133,1.2967,1.2451,0.54120,2.8438,5.1027
2017-03-14,二,6.9118,7.3611,6.0164,0.8901,8.439,5.2286,4.7816,4.8863,6.8620,5.1397,0.6416,8.5113,1.8990,165.89,0.53110,0.54223,42.3735,0.58792,1.0094,1.2932,1.2387,0.54105,2.8368,5.1065
2017-03-13,一,6.8988,7.3671,6.0087,0.8885,8.3939,5.2019,4.7762,4.8865,6.8311,5.1245,0.6436,8.5508,1.9123,166.89,0.53234,0.54355,42.4446,0.58788,1.0082,1.3043,1.2461,0.54222,2.8424,5.1146
2017-03-10,五,6.9123,7.3133,6.0042,0.8901,8.4023,5.189,4.7676,4.8635,6.8279,5.1176,0.6437,8.5732,1.9271,167.66,0.53132,0.54249,42.6055,0.59141,1.0165,1.3085,1.2424,0.54623,2.8690,5.1219
2017-03-09,四,6.9125,7.2885,6.0436,0.89,8.4203,5.2053,4.7789,4.8773,6.8173,5.128,0.6424,8.4933,1.8995,166.64,0.53087,0.54203,42.6288,0.59082,1.0194,1.3084,1.2348,0.54131,2.8438,5.104
2017-03-08,三,6.9032,7.2929,6.0571,0.8891,8.4225,5.2396,4.8038,4.8919,6.8129,5.1462,0.6431,8.4228,1.8790,166.43,0.53199,0.54321,42.5064,0.59011,1.0189,1.3058,1.2245,0.53292,2.8218,5.0861
2017-03-07,二,6.8957,7.2933,6.0578,0.8881,8.4443,5.2362,4.8268,4.8867,6.8209,5.1513,0.6424,8.4391,1.8860,167.41,0.53182,0.54304,42.4176,0.58970,1.0178,1.3069,1.2305,0.53780,2.8401,5.0804
2017-03-06,一,6.879,7.3156,6.0402,0.886,8.4747,5.221,4.8350,4.8831,6.8269,5.1412,0.6453,8.4489,1.8914,167.62,0.53361,0.54492,42.2736,0.58881,1.0174,1.3053,1.2243,0.53968,2.8397,5.0844
2017-03-03,五,6.8896,7.2334,6.0253,0.8876,8.4464,5.2173,4.8647,4.8792,6.8015,5.1464,0.6438,8.5273,1.9083,166.38,0.53280,0.54403,42.7382,0.59327,1.0264,1.3179,1.2308,0.54081,2.9026,5.0823
2017-03-02,四,6.8809,7.2536,6.0381,0.8864,8.4521,5.2723,4.9076,4.8758,6.8154,5.1582,0.644,8.4679,1.8923,165.68,0.53381,0.54508,42.4019,0.59038,1.0250,1.3158,1.2232,0.53078,2.8810,5.0866
2017-03-01,三,6.8798,7.2648,6.0913,0.8863,8.509,5.2629,4.9320,4.8931,6.8350,5.1691,0.6435,8.4891,1.9083,165.11,0.53372,0.54497,42.3654,0.59204,1.0223,1.3147,1.2203,0.52981,2.9282,5.0845
2017-02-28,二,6.875,7.2774,6.0986,0.8858,8.5467,5.2758,4.9386,4.8915,6.8099,5.2124,0.6439,8.4575,1.8921,164.98,0.53417,0.54545,42.2600,0.59262,1.0215,1.3188,1.2180,0.52471,2.8958,5.0702
2017-02-27,一,6.8814,7.2589,6.1307,0.8867,8.5331,5.2768,4.9481,4.8930,6.8233,5.2483,0.644,8.4894,1.8791,164.61,0.53370,0.54496,42.4716,0.59377,1.0232,1.3133,1.2174,0.52306,2.8895,5.0733
2017-02-24,五,6.8655,7.2694,6.0896,0.8848,8.6255,5.2947,4.9628,4.8786,6.8246,5.242,0.6459,8.4191,1.8745,165.19,0.53486,0.54617,42.4716,0.59193,1.0229,1.3097,1.2139,0.51983,2.8683,5.0921
2017-02-23,四,6.8695,7.2543,6.0632,0.8851,8.5618,5.284,4.9363,4.8581,6.7988,5.221,0.6467,8.4333,1.8939,165.99,0.53462,0.54589,42.4631,0.59281,1.0254,1.3067,1.2179,0.52154,2.8980,5.0924
2017-02-22,三,6.883,7.2547,6.0566,0.8869,8.5932,5.2815,4.9268,4.8461,6.8206,5.2359,0.6461,8.3391,1.9089,166.04,0.53362,0.54486,42.4113,0.59195,1.0244,1.3035,1.2132,0.52630,2.9061,5.0873
2017-02-21,二,6.879,7.2944,6.0757,0.8863,8.5743,5.285,4.9362,4.8485,6.8581,5.2497,0.646,8.4271,1.8954,166.74,0.53390,0.54519,42.1780,0.59156,1.0185,1.2988,1.2124,0.52715,2.9614,5.095
2017-02-20,一,6.8743,7.2979,6.0908,0.8857,8.5454,5.2747,4.9380,4.8466,6.8638,5.2542,0.6463,8.485,1.8975,167.14,0.53430,0.54556,42.1875,0.59236,1.0174,1.2950,1.2123,0.52852,2.9737,5.0923
2017-02-17,五,6.8456,7.3089,6.0423,0.8822,8.5487,5.2675,4.9369,4.8330,6.8659,5.2356,0.6486,8.4027,1.9005,166.86,0.53651,0.54778,42.0768,0.59080,1.0176,1.2941,1.2102,0.53563,2.9790,5.1068
